,Date,Username,Tweet,URL,Media,Likes,Retweets,Quote,Replies,Mentioned Users,Hashtags
1121,2020-08-14 20:58:16+00:00,elonmusk,"@Kristennetten @teslaownersSV @Erdayastronaut Also definitely coming haha. Will only be on relatively recent cars, as we didn’t have an outside speaker until about a year ago. Can change inside sound easily.",https://twitter.com/elonmusk/status/1294377824355094528,,1746,72,8,100,"[User(username='Kristennetten', id=985686123123949568, displayname='K10✨', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='teslaownersSV', id=1016059981907386368, displayname='Tesla Owners Silicon Valley', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Erdayastronaut', id=3167257102, displayname='Everyday Astronaut', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",
1122,2020-08-14 20:56:27+00:00,elonmusk,"@vicentes @teslaownersSV @Erdayastronaut Sorry, this is embarrassingly late. Two factor authentication via sms or authenticator app is going through final validation right now.",https://twitter.com/elonmusk/status/1294377367075344384,,1629,66,31,93,"[User(username='vicentes', id=14290802, displayname='Cybergrade', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='teslaownersSV', id=1016059981907386368, displayname='Tesla Owners Silicon Valley', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Erdayastronaut', id=3167257102, displayname='Everyday Astronaut', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",
1123,2020-08-14 20:53:28+00:00,elonmusk,"@_bennettm_ @Erdayastronaut Yes! We’re labeling bumps &amp; potholes, so the car can slow down or steer around them when safe to do so.",https://twitter.com/elonmusk/status/1294376617960062976,,2422,145,43,143,"[User(username='_bennettm_', id=748198065991913473, displayname='Bennett', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Erdayastronaut', id=3167257102, displayname='Everyday Astronaut', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",
1124,2020-08-14 20:48:02+00:00,elonmusk,@Erdayastronaut This is what I meant by “4D” https://t.co/xpX7j5SnPy,https://twitter.com/elonmusk/status/1294375249761275904,,3876,373,28,117,"[User(username='Erdayastronaut', id=3167257102, displayname='Everyday Astronaut', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",
1125,2020-08-14 20:46:30+00:00,elonmusk,"@Erdayastronaut The FSD improvement will come as a quantum leap, because it’s a fundamental architectural rewrite, not an incremental tweak. I drive the bleeding edge alpha build in my car personally. Almost at zero interventions between home &amp; work. Limited public release in 6 to 10 weeks.",https://twitter.com/elonmusk/status/1294374864657162240,,8707,897,317,418,"[User(username='Erdayastronaut', id=3167257102, displayname='Everyday Astronaut', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",
1126,2020-08-14 20:33:15+00:00,elonmusk,Tesla is developing a NN training computer called Dojo to process truly vast amounts of video data. It’s a beast! Please consider joining our AI or computer/chip teams if this sounds interesting.,https://twitter.com/elonmusk/status/1294371531133317120,,116014,8272,973,4011,,
1127,2020-08-14 20:30:31+00:00,elonmusk,@Teslarati More software improvements coming,https://twitter.com/elonmusk/status/1294370842269294592,,4235,153,8,146,"[User(username='Teslarati', id=1308211178, displayname='TESLARATI', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",
1128,2020-08-14 19:30:17+00:00,elonmusk,"@cleantechnica Significant improvements coming to S/X air suspension soon via software update! Will simultaneously improve performance handling &amp; ride comfort &amp; enable user customization of height &amp; damping, geocoded for relevance.",https://twitter.com/elonmusk/status/1294355685195386880,,2639,185,33,142,"[User(username='cleantechnica', id=17060015, displayname='CleanTechnica', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",
1129,2020-08-14 19:12:58+00:00,elonmusk,"@stoolpresidente H2O, CH4/CO2, N2, iron, nickel, chrome, aluminum (not necessarily in that order) will matter far more than gold or platinum for space travel",https://twitter.com/elonmusk/status/1294351323383517184,,5733,386,58,203,"[User(username='stoolpresidente', id=43775786, displayname='Dave Portnoy', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",
1130,2020-08-14 19:07:33+00:00,elonmusk,@waitbutwhy @lukeprog What are the odds … ?,https://twitter.com/elonmusk/status/1294349964265439232,,3034,95,9,216,"[User(username='waitbutwhy', id=1282121312, displayname='Tim Urban', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='lukeprog', id=24847747, displayname='Luke Muehlhauser', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",
1131,2020-08-14 18:59:14+00:00,elonmusk,"@viktaur27 @Teslarati The rate of improvement from original GPT to GPT-3 is impressive. If this rate of improvement continues, GPT-5 or 6 could be indistinguishable from the smartest humans. Just my opinion, not an endorsement. I left OpenAI 2 to 3 years ago. Am a neutral outsider at this point.",https://twitter.com/elonmusk/status/1294347870972178433,,1108,84,24,55,"[User(username='Teslarati', id=1308211178, displayname='TESLARATI', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",
1132,2020-08-14 18:51:24+00:00,elonmusk,@Teslarati Tesla team is working hard on increasing Powerwall production,https://twitter.com/elonmusk/status/1294345899280175104,,4255,157,16,166,"[User(username='Teslarati', id=1308211178, displayname='TESLARATI', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",
1133,2020-08-14 17:54:11+00:00,elonmusk,@C_Bass3d @Erdayastronaut SN8,https://twitter.com/elonmusk/status/1294331497550249984,,2288,85,10,64,"[User(username='C_Bass3d', id=1271203409044144128, displayname='Corey', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Erdayastronaut', id=3167257102, displayname='Everyday Astronaut', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",
1134,2020-08-14 17:35:06+00:00,elonmusk,@Erdayastronaut Impressive,https://twitter.com/elonmusk/status/1294326695546122241,,5995,136,11,154,"[User(username='Erdayastronaut', id=3167257102, displayname='Everyday Astronaut', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",
1135,2020-08-14 16:22:40+00:00,elonmusk,@stoolpresidente Psyche https://t.co/ZkOI8FPVZZ,https://twitter.com/elonmusk/status/1294308467407122434,,15255,1510,327,813,"[User(username='stoolpresidente', id=43775786, displayname='Dave Portnoy', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",
1136,2020-08-14 07:48:54+00:00,elonmusk,"@Erdayastronaut @KenKirtland17 @torybruno @ulalaunch @SpaceX @blueorigin @DJSnM @ThePrimalDino Yes, integrated with the tip of the nose",https://twitter.com/elonmusk/status/1294179175310356481,,2619,54,2,80,"[User(username='Erdayastronaut', id=3167257102, displayname='Everyday Astronaut', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='KenKirtland17', id=1129821565, displayname='Ken Kirtland IV', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='torybruno', id=2882413844, displayname='Tory Bruno', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='ulalaunch', id=22845770, displayname='ULA', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='SpaceX', id=34743251, displayname='SpaceX', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='blueorigin', id=235348644, displayname='Blue Origin', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='DJSnM', id=92356429, displayname='Scott Manley', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='ThePrimalDino', id=736396874148630529, displayname='David Willis', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",
1137,2020-08-14 07:33:51+00:00,elonmusk,@Teslarati This is important,https://twitter.com/elonmusk/status/1294175386788442115,,5451,191,21,195,"[User(username='Teslarati', id=1308211178, displayname='TESLARATI', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",
1138,2020-08-14 00:31:50+00:00,elonmusk,@Erdayastronaut Probably not faster than utility power can be restored. Powerwall/Powerpack/Megapack can certainly be helpful long-term. https://t.co/tEE4LDTdYG,https://twitter.com/elonmusk/status/1294069182741360641,,2173,114,12,85,"[User(username='Erdayastronaut', id=3167257102, displayname='Everyday Astronaut', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",
1139,2020-08-14 00:28:38+00:00,elonmusk,@KenKirtland17 @torybruno @ulalaunch @SpaceX @blueorigin @Erdayastronaut @DJSnM @ThePrimalDino Starship fairing will actually have more height than shown here. Dome will be flatter &amp; more of tip is accessible. Usable volume ~1000 cubic meters.,https://twitter.com/elonmusk/status/1294068379049893888,,9747,290,23,168,"[User(username='KenKirtland17', id=1129821565, displayname='Ken Kirtland IV', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='torybruno', id=2882413844, displayname='Tory Bruno', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='ulalaunch', id=22845770, displayname='ULA', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='SpaceX', id=34743251, displayname='SpaceX', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='blueorigin', id=235348644, displayname='Blue Origin', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Erdayastronaut', id=3167257102, displayname='Everyday Astronaut', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='DJSnM', id=92356429, displayname='Scott Manley', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='ThePrimalDino', id=736396874148630529, displayname='David Willis', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",
1140,2020-08-13 19:32:57+00:00,elonmusk,@pantsbobsponge @andyjstanton @TimFernholz You are correct. This is a substantial underpayment compared to what ULA has received.,https://twitter.com/elonmusk/status/1293993965323030528,,1676,53,9,48,"[User(username='pantsbobsponge', id=2807238309, displayname='SpiritualAdvisor', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='andyjstanton', id=1103007624465956864, displayname='Andrew S', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='TimFernholz', id=36444204, displayname='Tim Fernholz', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",
1141,2020-08-13 19:31:18+00:00,elonmusk,@TimFernholz So why is this madness acceptable for Boeing/Lockheed rockets?,https://twitter.com/elonmusk/status/1293993551705935873,,2389,121,15,137,"[User(username='TimFernholz', id=36444204, displayname='Tim Fernholz', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",
1142,2020-08-13 19:27:08+00:00,elonmusk,@TimFernholz Nobody would suggest buying airplanes that only fly once &amp; then crash into the ocean. That would be absurd …,https://twitter.com/elonmusk/status/1293992502794448896,,2357,144,22,67,"[User(username='TimFernholz', id=36444204, displayname='Tim Fernholz', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",
1143,2020-08-13 17:22:51+00:00,elonmusk,@Tesmanian_com I generally try my best not to be on patents,https://twitter.com/elonmusk/status/1293961226737729536,,5919,162,35,250,"[User(username='Tesmanian_com', id=1100520274200416256, displayname='Tesmanian.com', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",
1144,2020-08-13 16:35:30+00:00,elonmusk,"@TimFernholz Efficiently reusable rockets are all that matter for making life multiplanetary &amp; “space power”. Because their rockets are not reusable, it will become obvious over time that ULA is a complete waste of taxpayer money.",https://twitter.com/elonmusk/status/1293949311668035586,,4455,368,155,254,"[User(username='TimFernholz', id=36444204, displayname='Tim Fernholz', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",
1145,2020-08-13 14:51:11+00:00,elonmusk,"@WholeMarsBlog Will be amazing to see it in operation! Biggest casting machine ever made. Will make rear body in a single piece, including crash rails.",https://twitter.com/elonmusk/status/1293923058109960192,,6566,351,57,305,"[User(username='WholeMarsBlog', id=1263491240336769026, displayname='Whole Mars Catalog', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",
1146,2020-08-13 09:56:17+00:00,elonmusk,@renarddemoscou @BillGates Sorry to hear this. What can we do to help?,https://twitter.com/elonmusk/status/1293848844266946561,,38096,2989,608,2127,"[User(username='renarddemoscou', id=1065957004307558402, displayname='Эрвин Вейков', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='BillGates', id=50393960, displayname='Bill Gates', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",
1147,2020-08-12 14:28:34+00:00,elonmusk,@Teslarati No surprise,https://twitter.com/elonmusk/status/1293554977965670402,,8122,227,25,260,"[User(username='Teslarati', id=1308211178, displayname='TESLARATI', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",
1148,2020-08-11 22:19:28+00:00,elonmusk,@Teslarati Aiming to make it super fun!,https://twitter.com/elonmusk/status/1293311095013220353,,9355,283,42,429,"[User(username='Teslarati', id=1308211178, displayname='TESLARATI', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",
1149,2020-08-11 18:36:28+00:00,elonmusk,@Teslarati A little toastier each flight,https://twitter.com/elonmusk/status/1293254976739799040,,6240,178,18,264,"[User(username='Teslarati', id=1308211178, displayname='TESLARATI', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",
1150,2020-08-11 18:19:58+00:00,elonmusk,"@flcnhvy Same hex tiles, slightly different mounting method. Need bigger sections of tiles to see how they hold up with cryo shrinkage, pressure expansion &amp; body bending.",https://twitter.com/elonmusk/status/1293250823296884746,,3509,148,9,106,"[User(username='flcnhvy', id=961490282687561728, displayname='Vivek Kene', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",
1151,2020-08-11 18:17:07+00:00,elonmusk,SN7 will be new alloy test tank taken to burst pressure. SN8 will have body flaps &amp; nosecone.,https://twitter.com/elonmusk/status/1293250108436488194,,21799,1082,84,776,,
1152,2020-08-11 18:15:25+00:00,elonmusk,SN 5 &amp; 6 at Starship Production Complex in Texas https://t.co/8BVRD5VdU7,https://twitter.com/elonmusk/status/1293249680445526018,"[Photo(previewUrl='https://pbs.twimg.com/media/EfKLtjJXYAIhjU_?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EfKLtjJXYAIhjU_?format=jpg&name=large')]",64515,4596,507,1602,,
1153,2020-08-11 01:34:34+00:00,elonmusk,"@Mark_Goldberg_ @Tesla One day soon, I will wear this outfit https://t.co/T0SnF4UgYK",https://twitter.com/elonmusk/status/1292997808576819200,"[Photo(previewUrl='https://pbs.twimg.com/media/EfGmp2jU0AA0z0e?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EfGmp2jU0AA0z0e?format=jpg&name=large')]",4208,157,64,328,"[User(username='Mark_Goldberg_', id=932730431434211328, displayname='Mark Goldberg', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Tesla', id=13298072, displayname='Tesla', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",
1154,2020-08-11 01:33:58+00:00,elonmusk,@Mark_Goldberg_ @Tesla I was trying to channel Herb Tarlek from WKRP https://t.co/0RC72S0ZAY,https://twitter.com/elonmusk/status/1292997657120497664,,1639,36,5,63,"[User(username='Mark_Goldberg_', id=932730431434211328, displayname='Mark Goldberg', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Tesla', id=13298072, displayname='Tesla', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",
1155,2020-08-11 01:29:45+00:00,elonmusk,@Mark_Goldberg_ @Tesla Note the fabulous plaid jacket &amp; gingham shirt combo 🤣,https://twitter.com/elonmusk/status/1292996594371948545,,10229,163,18,243,"[User(username='Mark_Goldberg_', id=932730431434211328, displayname='Mark Goldberg', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Tesla', id=13298072, displayname='Tesla', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",
1156,2020-08-09 19:15:01+00:00,elonmusk,@archillect Twin Peaks,https://twitter.com/elonmusk/status/1292539902161166336,,10701,355,127,352,"[User(username='archillect', id=2907774137, displayname='Archillect', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",
